protocol,device_type,cpu_mhz,ram_kb,power_mw,distance_km,channel_loss_db_km,block_size,error_correction,qber,key_rate_bps,latency_s,phase1_init_s,phase2_qkd_s,phase3_post_processing_s,phase4_privacy_amp_s,phase5_key_management_s
ECDH,Mid-range,110,437,46,1.9591308114532489,1.6819961971261237,1000,LDPC,0.0,0.0,0.1421224057255604,0.4172595193694134,1.2401950925752425,0.861983811869725,0.4151646766701174,0.15962840965226194
ARC-QKD,Mid-range,124,101,32,7.098291585783066,1.6842560669301954,2000,LDPC,0.06924186676062315,187.96701900821586,2.7432725044163826,0.1824561630430615,1.382009539379051,0.7210224637661427,0.25043023888773636,0.17569525561838484
ARC-QKD,Low-end,98,191,13,2.4821425075026946,0.4899358894466475,5000,LDPC,0.056240608000588395,225.84130418859706,4.1113453477903725,0.25731384819027303,2.1931261858784907,0.8637285717690759,0.49524322486804917,0.13983782620130222
BB84,Mid-range,155,336,23,7.2608189176038955,0.24037936196658105,4000,LDPC,0.034347025233885387,189.71532152866905,3.200341817538527,0.26050536832906124,2.776533173772113,0.6386911454510751,0.31911273507340354,0.17838315525108225
ARC-QKD,Mid-range,80,506,39,4.952676033196713,1.3567634120228256,3000,LDPC,0.06171774885427464,401.2661123101711,2.161502050884682,0.4355638780632004,2.8835128302940296,0.9822952781851155,0.29865422194930735,0.1420348427436144
ARC-QKD,Mid-range,91,417,28,3.163328028026815,0.8857146665012805,4000,BCH,0.07972779449735742,460.24856423939525,4.508632405389918,0.34238795386321896,1.2176475854511375,0.6241262352926862,0.34528820210362166,0.11906347034130416
ARC-QKD,Low-end,85,307,25,9.903739594157573,1.6924231984137545,2000,BCH,0.014746097220335479,496.41729383211924,3.3055306743423665,0.35023273090737195,1.0525457081623757,0.8525269444209769,0.23424184307972049,0.17768466437960012
BB84,High-end,122,195,23,2.5388526306578134,0.26461808633116213,5000,BCH,0.07605019812162037,133.17780035465043,2.7170345709008914,0.33731604742097226,2.6349559441325896,0.9075212427846444,0.264375691705814,0.10018630576795529
ECDH,High-end,155,80,46,7.462781248658387,1.3704786681658156,5000,LDPC,0.0,0.0,0.15319517290575224,0.36263004438304947,2.1323683821101267,0.5675374012866108,0.3359177982917941,0.11951762740640534
ARC-QKD,Low-end,91,498,35,7.796323876948213,0.9608145565265289,3000,LDPC,0.08723823834991445,315.4871999220055,3.7575427705622366,0.3780944450031606,2.0942588849925547,0.8155557140787928,0.4358601793324088,0.1467626697512006
ECDH,Mid-range,158,119,38,4.9285729862994865,0.8931413040831817,1000,LDPC,0.0,0.0,0.12226206232581208,0.18122368848708148,2.7682784207048514,0.5811723812085761,0.2850817368321562,0.1874477122825953
BB84,High-end,165,100,17,9.864216371645,1.0329353949504432,4000,BCH,0.08157078675080033,128.38538731907826,2.9157731576859773,0.38620247527025153,2.083701300526215,0.5284896157995186,0.48086964886089173,0.19123684410084985
BB84,Low-end,141,387,30,0.1766769539979206,0.3922100443370614,4000,LDPC,0.08769025234073487,297.02708603564304,2.4419957471359766,0.1197582007943773,2.498297397189001,0.8218286003806969,0.4463467344742319,0.19212852112058104
BB84,Mid-range,92,107,41,8.864093922211767,0.7090237101382297,2000,BCH,0.0969696002603178,357.1780576957119,2.9076668447789644,0.24258536759858332,2.3119031682076923,0.6473329581365679,0.42400628236918037,0.16069544402562863
ARC-QKD,Low-end,124,230,20,0.46738777627191397,0.6682212872961186,5000,BCH,0.09394510985521269,209.21888077976547,3.294582622667508,0.41862137603456173,2.476686647012402,0.5729022380152297,0.41330911035342854,0.18256803559129267
ARC-QKD,Low-end,104,209,41,5.654026406794758,1.8952358846934547,3000,LDPC,0.016886818493000784,197.7846703262354,4.2341039330047945,0.10897541319954902,2.347007597768603,0.5421189240036324,0.40049387399203007,0.1688467025970875
ARC-QKD,Low-end,130,310,40,7.81069603640754,1.0983309805898975,4000,BCH,0.0818919449961178,259.2506957761809,3.7767877534812575,0.4448946231970242,1.057601665775557,0.971145420928991,0.2134254938261994,0.1987373211094025
ARC-QKD,High-end,126,490,43,7.556698383939814,0.42340212873718425,3000,LDPC,0.017289428436754434,259.5684861327135,4.919226120390031,0.46301711102449106,1.8100899383496925,0.955869796704856,0.3104812267799774,0.1785510222041245
ARC-QKD,Mid-range,137,87,24,4.389026188398069,0.3666909107560409,2000,BCH,0.04096392891086489,450.64575350575,2.2363788986941633,0.2921297307656845,1.7704785983105482,0.8348364649540925,0.4243701499387216,0.1503162432874594
ECDH,Low-end,89,170,16,6.542240977395722,1.825656923210085,3000,BCH,0.0,0.0,0.3486062533224372,0.27800940587447276,1.7291221423798941,0.9352024952187656,0.46874460444608235,0.11580293295786019
ARC-QKD,Mid-range,168,171,33,3.311723212084664,1.5428722779099187,5000,LDPC,0.029318338633920554,496.73885455093813,4.868901127945437,0.3467386357645508,1.2283372842528013,0.688697931265189,0.3087857469613583,0.14233198845548087
ARC-QKD,Mid-range,126,418,50,2.874867268814982,1.3730542620918462,3000,BCH,0.06414025877244027,452.1911078729055,3.516992405345055,0.23494068703495885,2.4115563329149277,0.9908151139598781,0.39171041354050107,0.1330243715090309
ARC-QKD,Low-end,156,173,19,1.5005342478017338,0.343557545607992,4000,LDPC,0.01800838132335113,491.867104415294,4.685207788676166,0.29173633003901395,2.687315293200155,0.9334789314335754,0.4924868484309387,0.11600487917188784
ARC-QKD,Low-end,126,422,42,8.992557848709083,0.4160142939805184,4000,BCH,0.09387691135728393,189.1249878179998,2.569963522436221,0.13757749308697137,1.848319461022719,0.7519408844647615,0.21009647506524567,0.1444828965587371
ARC-QKD,Low-end,90,274,47,0.42807755412808424,1.8938043203797217,3000,BCH,0.028739489509765348,407.4084597280843,4.449454478198705,0.4572251675392973,1.0285637990626613,0.693335438619936,0.46395359961786686,0.17762031416362614
ECDH,High-end,149,474,47,5.5612977672731185,1.0683395231620907,2000,BCH,0.0,0.0,0.23479785853561466,0.3297768500724376,1.1934152393603383,0.7837824871345752,0.4104329998541699,0.17538301973051815
ECDH,High-end,116,107,41,7.857101222027393,1.905369652775413,3000,LDPC,0.0,0.0,0.24318350422957852,0.19312518637922194,2.80165047473188,0.6223968558021968,0.34659277681269174,0.18046052743131197
ARC-QKD,Mid-range,146,343,24,1.7432130954961764,1.6633911120053197,4000,BCH,0.07278062104184595,186.1949619191579,2.338885952721462,0.19050449350733076,2.6402619386854753,0.5545556023139835,0.44264789835181007,0.1726993155628807
ECDH,Low-end,91,402,47,1.4092564026188528,0.31885640233462054,4000,BCH,0.0,0.0,0.3514219745079824,0.45630101022957836,2.67725943802015,0.6278989215695742,0.344436436730408,0.18785138655711786
ARC-QKD,Low-end,142,505,10,7.466496531573572,1.8890350164151084,3000,LDPC,0.095046806871101,295.73961529453777,4.578844247176379,0.4905909556332366,1.5808043215761935,0.7346425443791823,0.31282872413970514,0.1259386220080438
BB84,Low-end,163,227,40,5.049676827436632,1.684976149218967,3000,LDPC,0.054796718145874904,354.87743226744277,5.6335372101148895,0.4788694048991855,2.2952774853848976,0.6161048674108673,0.25669628216633367,0.15038935497330014
ARC-QKD,High-end,115,304,12,0.9883854150899138,1.9624545488315261,5000,BCH,0.08267150140654264,293.5937876269836,3.332768752697181,0.20789115124796306,2.385428582932319,0.8664990253198337,0.30026806697290764,0.19944750776853282
ARC-QKD,High-end,124,144,15,7.17581218611137,0.8678508059331334,4000,LDPC,0.08489117802786056,229.5396391733067,3.651036190344449,0.1299315332705855,1.0461559538047775,0.9582333883525656,0.2927065999599594,0.1980123906367802
BB84,High-end,159,426,47,4.6685417068021025,1.981231653431016,3000,LDPC,0.08750662849675647,156.87977934360114,4.865594351615152,0.4685311505742069,1.8110626129947391,0.9478645797716012,0.3014959894794991,0.14553187040974008
ARC-QKD,Mid-range,155,194,12,3.7319352903400587,1.6549326095185888,3000,LDPC,0.0265169774684873,239.7883989259483,4.671740924255268,0.43298210251269564,2.989255728348035,0.8346870760732061,0.3749785158950636,0.1874369821862087
ARC-QKD,Low-end,139,324,11,4.3164554679552625,1.427650633334761,2000,BCH,0.09631376732073534,214.3030017425349,2.1727270766392524,0.3154494376535112,1.8304443903011767,0.5556475799319427,0.31907774845168113,0.15867442562112757
BB84,Mid-range,154,112,21,3.4166229751280235,1.9531097190567197,1000,LDPC,0.08477252449375668,239.67819838428443,4.869806688755891,0.1697122686109942,1.8439883177609924,0.7704734212252589,0.428408945297577,0.19890111911570726
ECDH,High-end,84,481,48,6.183286853720465,1.7947858344008587,2000,LDPC,0.0,0.0,0.15193984568755461,0.3903245818796849,1.6763520744144322,0.8708841984756993,0.26862091181461095,0.16156502177890447
ECDH,High-end,152,447,17,1.058619808421408,1.2599739385573565,1000,LDPC,0.0,0.0,0.31113950166336957,0.11070182278939829,1.0443910980617241,0.7226691837567234,0.3461829101998253,0.13790724605281632
ARC-QKD,Low-end,151,459,29,8.049890516720877,1.9086946994781155,3000,BCH,0.08902294940564717,412.74285608818434,2.5112962453952914,0.4720489136871685,1.853129296898356,0.7854039679365576,0.4615037485546577,0.10616701243083962
ARC-QKD,High-end,133,249,30,6.639269587692044,0.862914311407271,2000,LDPC,0.03893913383322829,403.5403810524713,3.4599909308678853,0.1319294759526554,1.6022434113296067,0.7598925996601316,0.4343880107346474,0.15603398846274302
BB84,Mid-range,87,444,31,1.1828069075347112,1.6207282075695875,1000,LDPC,0.03162270262770801,84.76108738726964,4.189478184094666,0.2758814368379486,2.8246418174964174,0.9437071637026943,0.4015110086001097,0.19607985397952218
ARC-QKD,High-end,95,448,10,5.9913262457139265,0.46694409766272815,5000,BCH,0.09156161711563758,319.33188759579537,2.6529688218324754,0.1259393015291448,1.0888550376884703,0.6685701145050847,0.2168224084891835,0.1091943220428706
ARC-QKD,Low-end,121,450,22,1.8858393396585618,0.30273697127819066,1000,BCH,0.07802792956503705,495.45093425791913,3.800255885114682,0.15818850915795052,1.6020374000947126,0.7484985136919545,0.22191915107433927,0.11509391156856588
ECDH,Low-end,121,295,20,3.361024387181274,1.046071975071016,2000,BCH,0.0,0.0,0.47210485016749926,0.232019678339481,1.3838218940049205,0.6460517844706442,0.23110304131534545,0.19960007252920448
ARC-QKD,Low-end,115,147,38,7.763902949879578,0.5258547392934647,1000,BCH,0.013469853541194917,161.9987489973579,4.2915683025679865,0.33822783776346627,1.887017481204266,0.8637629367268023,0.35721206407399586,0.1449479944764555
ARC-QKD,High-end,92,255,35,5.333940003428375,1.278326756680059,2000,BCH,0.07484393633981726,136.2574609288662,3.6349867578752253,0.28281325564885096,2.3539767309097517,0.8557263160998833,0.4515340212691162,0.1926547542961543
ARC-QKD,Mid-range,80,459,25,6.521852107294475,0.6657894021935512,1000,BCH,0.012181794459351985,345.6963625684813,4.700389093735598,0.15836945618074028,1.4633902336783748,0.5303415313412199,0.3090260872727632,0.13543142834744867
ECDH,Mid-range,119,446,46,3.5648971513301975,1.4253615430130475,3000,BCH,0.0,0.0,0.30697236557162394,0.47053109608140187,1.4476911205591962,0.8260314792045802,0.4955107427009426,0.14509129949751973
ARC-QKD,Mid-range,120,145,18,2.686031944748829,1.9464107623148061,5000,LDPC,0.08219682480398909,171.44087819640748,2.3786631574762884,0.22749749802758026,1.393250332674914,0.9743984434956221,0.22172599105153398,0.13397317065267614
ARC-QKD,High-end,167,133,41,4.399461366673269,0.2778888224947084,5000,BCH,0.0351163771838898,292.49668626827327,4.802494565413318,0.2824926757952347,1.2550109769420572,0.961818878749618,0.21527471536504625,0.16411495482797417
ARC-QKD,Low-end,167,189,14,9.374520116490961,0.8752071773811749,2000,LDPC,0.027411781486334302,326.92250945482056,2.6386341523018038,0.14325394091845714,1.3288897532408437,0.9285069344145638,0.2651546363057056,0.18554153989494884
BB84,Low-end,143,432,11,4.843012682386467,1.033222972071403,3000,LDPC,0.08532780005815936,97.56747480432978,5.663411694797385,0.47316657568334386,2.9281117094715166,0.736742805159625,0.4211115018425666,0.1226578737128216
ARC-QKD,Low-end,100,271,36,3.734046556908927,1.3868708726020336,4000,LDPC,0.03964143186055388,237.31313774422085,3.857747729020452,0.2571112621792354,2.355436642540232,0.8588055745887637,0.4624280390845884,0.19725126613891097
BB84,High-end,93,228,22,2.187868340230574,0.27333190329109935,3000,LDPC,0.036641438534604144,396.8907032451577,2.4254860052885165,0.2806447614828661,2.0530530368370243,0.7251121318720499,0.30608867410192486,0.10569804315638937
BB84,Low-end,138,210,24,4.3576899520655825,1.0424150706109363,1000,LDPC,0.029869419487978485,369.53600830880214,5.956665181396078,0.34180904384139055,2.2604147159273675,0.9131957981279573,0.4576067186963725,0.1439977014688123
ARC-QKD,Low-end,158,264,18,4.125240368837125,0.6312781489302715,3000,BCH,0.023995524336303215,466.00035502541004,3.1049628764870807,0.3356927911592922,1.7377890563262328,0.8712901213986426,0.368721341795905,0.1348142763039269
BB84,High-end,167,331,46,3.4981396148387014,0.8519560009941853,3000,LDPC,0.09307159174613092,167.82784115979572,4.96910141050265,0.49671495543132427,2.3496603034169783,0.7754599117390637,0.20083269205190266,0.16377234291131554
ARC-QKD,High-end,145,113,26,4.107573214242196,1.4644784860362594,4000,BCH,0.037901046853302485,489.2320169650595,4.818988151458214,0.4286338998578104,1.5575713812560716,0.5902399110758734,0.3902578785534002,0.11997439547717567
ARC-QKD,Low-end,153,390,43,9.665487749468316,0.9751008562157919,4000,BCH,0.08181958878703383,400.4861418319924,3.5442265768579437,0.45571018402477803,1.8173042239382042,0.8590922472700306,0.4242451266045555,0.10711472211779526
ECDH,Low-end,114,236,23,7.81597385241689,1.2882823051741705,1000,LDPC,0.0,0.0,0.23450371574283882,0.2682236728575663,2.799252590762559,0.929377271258417,0.2596830740907933,0.1718043561983562
ARC-QKD,Low-end,85,345,35,8.424158833257327,1.9030382238677672,1000,BCH,0.09071944028454723,100.91333266872215,2.2350158639057076,0.11442704968584497,1.240158968150352,0.7981988779441855,0.39634068888075047,0.18772494948651375
ARC-QKD,Low-end,157,122,34,7.888988698027751,0.34053378074479723,4000,BCH,0.09617060166255686,305.7217235711008,4.117269454924586,0.34385103109133164,2.0288888127885407,0.8188985567020772,0.276379197698827,0.15313673125903304
ARC-QKD,High-end,94,107,19,5.346480071793941,0.7711685667499792,3000,LDPC,0.09070519188153031,491.85536373840864,4.891625168355273,0.25098394340614305,1.0375567772864582,0.5782078252591856,0.3502202953197018,0.15606551395017537
ARC-QKD,Low-end,138,257,17,5.312911890499109,1.5524632345055582,1000,BCH,0.01370539690879817,210.42903269697248,2.742355339297354,0.29408028953913623,2.9389943745257088,0.7469725116084214,0.35542557875850855,0.1328806925804869
ARC-QKD,High-end,138,294,43,4.311406789121362,0.21440619851708523,3000,LDPC,0.031825868811769444,499.04364779395775,4.304111176037017,0.11736388602916237,2.2751910593160565,0.6520267032938074,0.20091611423194566,0.12721425778542028
BB84,High-end,108,95,35,9.778801281576488,1.4758997050719262,5000,LDPC,0.022327171643531443,99.58365106249443,4.096098019973151,0.22012926689135437,1.7422477539841859,0.8405702388350591,0.4249862014571564,0.1608627701347286
ARC-QKD,High-end,83,367,46,0.8838225487281788,1.0026196552402604,4000,BCH,0.030486885642576345,203.28290622174933,3.5560967348469554,0.2202781493721759,1.6101782871967512,0.7407344163511977,0.38759479193606344,0.10728888336760689
ARC-QKD,High-end,110,147,28,1.231904324733582,0.9492554625715695,4000,LDPC,0.07771091946048919,335.25949069732997,2.001102114495356,0.4828705562947272,1.7050668003782725,0.9629064869969801,0.48683042841990976,0.173689461644859
ARC-QKD,High-end,111,287,28,1.530823787354742,1.900095554608394,5000,LDPC,0.0709654798546167,350.740069750643,3.5959298100528145,0.21832394414033632,1.732404471331879,0.9692373102768257,0.409977136308264,0.11669939688423964
BB84,Low-end,110,306,44,8.641558694086575,1.6977449313148554,2000,LDPC,0.09222851670714442,153.7051073568693,5.852144413180715,0.396638947865107,2.2309837859770103,0.515186515890657,0.4907519533412736,0.1476436431752791
ECDH,High-end,110,427,46,6.181197236696547,0.6914197529776008,3000,LDPC,0.0,0.0,0.29006479085850556,0.340628894805066,1.9318866068361071,0.6338002161440053,0.41657482975940674,0.16974263453251887
BB84,High-end,157,349,39,1.927270786086404,0.78079699005118,1000,BCH,0.09822217062735761,169.6466131196593,3.357376042127757,0.4989300816004748,2.0682978482487098,0.8915968151011305,0.21163914937619197,0.10694703525752079
BB84,High-end,145,156,11,5.600711737664569,0.9436497828904602,5000,BCH,0.09594503625231234,133.13028153490345,5.767749019272483,0.49000727222734186,2.6868422942655292,0.5853098133401411,0.34329586741818163,0.11400758615590882
ECDH,Low-end,158,406,34,6.562294436918426,1.830597920149879,2000,BCH,0.0,0.0,0.18165934693586677,0.40939477404744584,1.2513103499592633,0.7223303574170601,0.371291920181373,0.1121852632001929
ECDH,Mid-range,151,139,10,6.252122587086204,1.68881175508016,2000,BCH,0.0,0.0,0.4364366652314806,0.10509765823882376,2.967855129523275,0.5937280002281902,0.3478894305996583,0.18891550938976212
BB84,Mid-range,112,311,44,6.980631438667831,0.9236235669433548,1000,BCH,0.06959214915285411,273.90294751352275,5.013623805877161,0.2678172129224459,1.0594337316663534,0.7594966391014808,0.44195892149766247,0.1023045981769175
ARC-QKD,Low-end,168,145,50,9.361743514215167,1.1738327866125362,2000,BCH,0.037163585929996815,113.33665409385057,4.322208623808683,0.15941190522447,1.7334546874700836,0.7664222597505945,0.27120697145727934,0.14174410880798557
ECDH,Mid-range,146,435,34,4.958341643983789,1.2686360275343556,2000,BCH,0.0,0.0,0.11748030372441023,0.3241953094818236,1.5175452423155695,0.8408911478372292,0.27749925283101734,0.1524475286887979
